# Venus upper clouds and the UV-absorber from MESSENGER/MASCS observations, S. Perez-Hoyos et al., submitted to JGR Planets - Data for figure 8
# Wavelength(mic.)	Obs.Radiance	Err.Radiance	Model Radiance	Obs. Reflectivity	Err. Refl.	Model Reflectivity	Chi2
0.701	5.011E+04	2.508E+03	4.983E+04	5.925E-01	2.965E-02	5.892E-01	1.245E-02	
0.704	4.980E+04	2.492E+03	5.020E+04	5.879E-01	2.942E-02	5.927E-01	2.612E-02	
0.706	4.976E+04	2.490E+03	5.062E+04	5.794E-01	2.899E-02	5.894E-01	1.204E-01	
0.708	4.886E+04	2.445E+03	4.999E+04	5.785E-01	2.895E-02	5.918E-01	2.115E-01	
0.711	4.836E+04	2.420E+03	4.977E+04	5.723E-01	2.864E-02	5.890E-01	3.403E-01	
0.713	4.791E+04	2.398E+03	4.936E+04	5.719E-01	2.862E-02	5.892E-01	3.630E-01	
0.715	4.766E+04	2.385E+03	4.892E+04	5.718E-01	2.862E-02	5.869E-01	2.800E-01	
0.717	4.693E+04	2.349E+03	4.771E+04	5.684E-01	2.844E-02	5.778E-01	1.104E-01	
0.720	4.696E+04	2.350E+03	4.713E+04	5.798E-01	2.901E-02	5.818E-01	4.822E-03	
0.722	4.711E+04	2.357E+03	4.791E+04	5.766E-01	2.886E-02	5.865E-01	1.171E-01	
0.725	4.725E+04	2.364E+03	4.790E+04	5.739E-01	2.872E-02	5.819E-01	7.677E-02	
0.727	4.685E+04	2.345E+03	4.782E+04	5.708E-01	2.857E-02	5.827E-01	1.726E-01	
0.729	4.653E+04	2.329E+03	4.692E+04	5.784E-01	2.895E-02	5.832E-01	2.734E-02	
0.731	4.622E+04	2.313E+03	4.708E+04	5.717E-01	2.861E-02	5.823E-01	1.375E-01	
0.734	4.632E+04	2.318E+03	4.689E+04	5.764E-01	2.885E-02	5.835E-01	6.082E-02	
0.736	4.515E+04	2.260E+03	4.669E+04	5.661E-01	2.833E-02	5.854E-01	4.665E-01	
0.738	4.476E+04	2.240E+03	4.598E+04	5.742E-01	2.874E-02	5.900E-01	2.997E-01	
